transaction_id,datetime,transaction_type,transaction_type_action,transaction_quantity,quantity_on_hand,medication_id,medication,hospital_id,hospital_name,hospital_ward_id,hospital_ward_name
218,2022-10-18 06:08:08,I,Issue,1.0,12,1038704,pantoprazole 40mg vial,2,St Joseph's,80,5TN
219,2022-10-18 06:08:07,I,Issue,1.0,4,1033523,levothyroxine (LEV 112mcg tablet,2,St Joseph's,62,3P1
220,2022-10-18 06:09:45,I,Issue,1.0,8,1038723,pantoprazole 40mg tablet,2,St Joseph's,4,JOINT
221,2022-10-18 06:09:58,I,Issue,1.0,29,1039330,pantoprazole 40mg tablet,2,St Joseph's,62,3P1
222,2022-10-18 06:10:55,I,Issue,1.0,24,1015994,famotidine (PEPCID) 20mg tablet,2,St Joseph's,644795,4W SPINE
223,2022-10-18 07:10:40,W,Waste,0.75,0,1020842,LORazepam (ATIV 2mg/1ml 1ml vial,2,St Joseph's,36,EMD
225,2022-10-18 07:11:16,C,Cycle Count,4.0,4,1016415,5% dextrose in water 100ml bag,2,St Joseph's,644799,OR_RX
226,2022-10-18 07:11:16,C,Cycle Count,4.0,4,1016415,5% dextrose in water 100ml bag,2,St Joseph's,644799,OR_RX
227,2022-10-18 07:11:26,D,Discrepancy,14.0,8,1015755,0.9% sodium chloride 50ml bag,2,St Joseph's,644799,OR_RX
228,2022-10-18 07:11:28,X,Expired,1.0,5,999348,DOBUTamine 2000mcg/1ml 250ml bag,2,St Joseph's,42,PACU
229,2022-10-18 07:12:24,G,Pick,1.0,63,1038437,hydroxychloroquine 200mg tablet,2,St Joseph's,43,RX
230,2022-10-18 07:12:23,I,Issue,1.0,22,1019526,gabapentin 300mg capsule,2,St Joseph's,76,PREPOST
231,2022-10-18 07:12:44,X,Expired,3.0,0,1013402,LORazepam (ATIV 2mg/1ml 1ml vial,2,St Joseph's,42,PACU
232,2022-10-18 07:13:00,D,Discrepancy,6.0,3,1016409,5% dextrose in water 250ml bag,2,St Joseph's,644799,OR_RX
233,2022-10-18 07:13:00,C,Cycle Count,3.0,3,1016409,5% dextrose in water 250ml bag,2,St Joseph's,644799,OR_RX
234,2022-10-18 07:13:07,X,Expired,4.0,1,1044266,nitroglycerin 2% UD ( 1gm packet,2,St Joseph's,42,PACU
235,2022-10-18 07:13:11,I,Issue,1.0,54,1030354,ciprofloxacin 0.3% op 5ml bottle,2,St Joseph's,644794,ENT
236,2022-10-18 07:13:29,V,Event,2.0,1978,1003870,topiramate (TOPAMAX) 25mg tablet,2,St Joseph's,43,RX
237,2022-10-18 07:13:29,G,Pick,2.0,1978,1012740,topiramate (TOPAMAX) 25mg tablet,2,St Joseph's,43,RX
238,2022-10-18 07:13:24,G,Pick,3.0,72,1034686,amphetamine/dexamphe 10mg tablet,2,St Joseph's,43,RX
239,2022-10-18 07:13:24,V,Event,3.0,0,1031005,amphetamine/dexamphe 10mg tablet,2,St Joseph's,43,RX
240,2022-10-18 07:13:53,X,Expired,2.0,2,1017425,methylergon 0.2mg/1ml 1ml ampule,2,St Joseph's,42,PACU
241,2022-10-18 07:13:56,I,Issue,1.0,0,984614,rsi/transport (pediatric 1ea box,2,St Joseph's,68,PICU
242,2022-10-18 07:14:28,I,Issue,1.0,75,1038077,albuterol-ipratropium 3ml nebule,2,St Joseph's,80,5TN
243,2022-10-18 07:14:37,G,Pick,1.0,12,1035862,ketamine (KET 50mg/1ml 10ml RFID,2,St Joseph's,43,RX
244,2022-10-18 07:14:37,V,Event,1.0,0,1030839,ketamine (KET 50mg/1ml 10ml RFID,2,St Joseph's,43,RX
245,2022-10-18 07:14:49,N,Null,0.0,1614,1038602,insulin a 100Units/1ml 10ml vial,2,St Joseph's,42,PACU
246,2022-10-18 07:16:01,N,Null,0.0,1,1034724,block emergency 1ea box,2,St Joseph's,76,PREPOST
247,2022-10-18 07:16:06,W,Waste,0.5,0,1036839,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,644795,4W SPINE
248,2022-10-18 07:16:12,I,Issue,1.0,4,1039282,morphine PF 1mg/1ml 10ml ampule,2,St Joseph's,25,BP
249,2022-10-18 07:16:20,I,Issue,1.0,5,1037080,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,25,BP
250,2022-10-18 07:16:19,W,Waste,0.25,0,1036839,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,644795,4W SPINE
251,2022-10-18 07:16:29,N,Null,0.0,22,973375,metoprolol succinate 50mg tablet,2,St Joseph's,76,PREPOST
252,2022-10-18 07:16:38,I,Issue,2.0,34,1034426,albuter 2.5mg/0.5ml 0.5ml nebule,2,St Joseph's,51,5W
253,2022-10-18 07:19:50,G,Pick,1.0,515,1037483,cloNIDine 0.1mg tablet,2,St Joseph's,43,RX
254,2022-10-18 07:20:18,I,Issue,1.0,43,1038090,albuterol-ipratropium 3ml nebule,2,St Joseph's,62,3P1
255,2022-10-18 07:20:18,I,Issue,1.0,27,1020171,paliperidone 3mg tablet,2,St Joseph's,32,VN 
256,2022-10-18 07:20:30,I,Issue,1.0,34,1019918,paliperidone 6mg tablet,2,St Joseph's,32,VN 
257,2022-10-18 07:20:36,W,Waste,0.5,0,1038555,HYDROmorphone 2mg/1ml 1ml vial,2,St Joseph's,36,EMD
258,2022-10-18 07:20:55,I,Issue,2.0,37,980282,dexamethasone ( 4mg/1ml 1ml vial,2,St Joseph's,12,OR
259,2022-10-18 07:21:01,K,Destock,1.0,3,1020950,proparacaine 0.5% op 15ml bottle,2,St Joseph's,36,EMD
260,2022-10-18 07:21:04,I,Issue,1.0,32,1041572,lidocaine  1% 10mg/1ml 5ml vial,2,St Joseph's,12,OR
261,2022-10-18 07:21:09,I,Issue,1.0,28,981742,propofol (D 10mg/1ml 20ml ampule,2,St Joseph's,12,OR
262,2022-10-18 07:21:18,I,Issue,1.0,42,1038090,albuterol-ipratropium 3ml nebule,2,St Joseph's,62,3P1
263,2022-10-18 07:21:34,R,Return,-1.0,73441,984285,.patient's other medications,2,St Joseph's,80,5TN
264,2022-10-18 07:22:05,I,Issue,2.0,6,986274,benztropine (COGENTIN 1mg tablet,2,St Joseph's,32,VN 
265,2022-10-18 07:23:51,I,Issue,1.0,62,990342,Lactated Ringer's 1000ml bag,2,St Joseph's,25,BP
266,2022-10-18 07:24:03,I,Issue,1.0,323573,985856,.patient's other medications,2,St Joseph's,32,VN 
267,2022-10-18 07:24:09,W,Waste,0.82,0,1004391,morphine or 0.4mg/1mL 0.5mL each,2,St Joseph's,24,NICU
268,2022-10-18 07:24:12,I,Issue,1.0,17,992247,ferrous sulfate 325mg tablet,2,St Joseph's,82,7TN
269,2022-10-18 07:24:19,I,Issue,1.0,27,1040213,atorvastatin 20mg tablet,2,St Joseph's,82,7TN
270,2022-10-18 07:24:46,I,Issue,1.0,18,1028928,docusate sodium 100mg capsule,2,St Joseph's,32,VN 
271,2022-10-18 07:24:53,I,Issue,1.0,60562,984306,.patient's other medications,2,St Joseph's,82,7TN
272,2022-10-18 07:25:06,I,Issue,2.0,9,1041950,lisinopril 20mg tablet,2,St Joseph's,82,7TN
273,2022-10-18 07:25:05,I,Issue,1.0,39,1038754,nicotine 21mg patch,2,St Joseph's,32,VN 
274,2022-10-18 07:25:15,I,Issue,1.0,12,1036982,citalopram 20mg tablet,2,St Joseph's,82,7TN
275,2022-10-18 07:25:28,I,Issue,1.0,13,1045080,aspirin 325mg tablet,2,St Joseph's,82,7TN
276,2022-10-18 07:25:52,I,Issue,1.0,8,991904,aspirin enteric coa 325mg tablet,2,St Joseph's,81,6TN
277,2022-10-18 07:25:49,I,Issue,1.0,4,1034002,ePHEDrine 25mg/5mL 5mL syringe,2,St Joseph's,44,SDS
278,2022-10-18 07:26:02,I,Issue,1.0,57,1034709,acetaminophen susp 160mg/5mL 5mL,2,St Joseph's,644794,ENT
279,2022-10-18 07:26:16,I,Issue,1.0,59,1028951,docusate sodium 100mg capsule,2,St Joseph's,81,6TN
280,2022-10-18 07:26:16,I,Issue,1.0,16,989956,0.9% sodium chloride 1000ml bag,2,St Joseph's,84,7S
281,2022-10-18 07:26:21,I,Issue,1.0,21,1038586,lamoTRIgine 100mg tablet,2,St Joseph's,32,VN 
282,2022-10-18 07:26:40,I,Issue,1.0,5,996295,isosorbide mononitra 30mg tablet,2,St Joseph's,81,6TN
283,2022-10-18 07:26:43,G,Pick,1.0,10,1039846,ketamine (KET 50mg/1ml 10ml vial,2,St Joseph's,644808,KIT
284,2022-10-18 07:26:43,V,Event,1.0,10,1040181,ketamine (KET 50mg/1ml 10ml vial,2,St Joseph's,644808,KIT
285,2022-10-18 07:26:43,V,Event,1.0,39,1040174,rocuronium 10mg/1ml 5ml vial,2,St Joseph's,644808,KIT
286,2022-10-18 07:26:50,I,Issue,3.0,5,1019591,vitamin D 1000units tablet,2,St Joseph's,32,VN 
287,2022-10-18 07:27:01,I,Issue,1.0,22,989163,venlafaxine  XR (E 150mg capsule,2,St Joseph's,32,VN 
288,2022-10-18 07:27:16,I,Issue,3.0,87,1043866,nicotine 2mg lozenge,2,St Joseph's,32,VN 
289,2022-10-18 07:29:17,I,Issue,1.0,25,1027560,hydrOXYzine 25mg tablet,2,St Joseph's,32,VN 
290,2022-10-18 07:29:36,I,Issue,2.0,12,991482,senna-dss (PERI-COLAC 1ea tablet,2,St Joseph's,80,5TN
291,2022-10-18 07:29:42,I,Issue,2.0,14,1033508,gabapentin 400mg capsule,2,St Joseph's,81,6TN
292,2022-10-18 07:29:49,C,Cycle Count,80.0,80,1045336,warfarin 5mg tablet,2,St Joseph's,644799,OR_RX
293,2022-10-18 07:29:48,I,Issue,1.0,4,1041104,risperiDONE 0.5mg tablet,2,St Joseph's,80,5TN
294,2022-10-18 07:30:00,G,Pick,0.0,0,1033346,b 100000units/500ml 500ml bottle,2,St Joseph's,644799,OR_RX
295,2022-10-18 07:32:55,I,Issue,1.0,13,1020397,aspirin enteric coat 81mg tablet,2,St Joseph's,82,7TN
296,2022-10-18 07:32:57,I,Issue,1.0,18,987151,naproxen (NAPROSYN) 500mg tablet,2,St Joseph's,32,VN 
297,2022-10-18 07:32:59,I,Issue,1.0,13,1035482,polyethylene glycol 3 17g packet,2,St Joseph's,80,5TN
298,2022-10-18 07:32:59,I,Issue,1.0,28,1025387,escitalopram 10mg tablet,2,St Joseph's,32,VN 
299,2022-10-18 07:32:59,I,Issue,1.0,23,1027353,carvedilol (COREG 3.125mg tablet,2,St Joseph's,82,7TN
300,2022-10-18 07:33:09,I,Issue,1.0,6,1003673,phenytoin  extende 100mg capsule,2,St Joseph's,80,5TN
301,2022-10-18 07:33:37,I,Issue,1.0,28,992299,amiodarone (PACERON 200mg tablet,2,St Joseph's,82,7TN
302,2022-10-18 07:33:41,I,Issue,1.0,4,1004740,calcium carbonate c 500mg tablet,2,St Joseph's,32,VN 
303,2022-10-18 07:33:40,S,Restock,-100.0,273,1038479,oxyCODONE CR 10mg tablet,2,St Joseph's,43,RX
304,2022-10-18 07:33:46,I,Issue,1.0,28,1020403,aspirin enteric coat 81mg tablet,2,St Joseph's,82,7TN
305,2022-10-18 07:33:49,I,Issue,1.0,11,1041359,metOLazone 2.5mg tablet,2,St Joseph's,81,6TN
306,2022-10-18 07:33:59,I,Issue,1.0,38,1038754,nicotine 21mg patch,2,St Joseph's,32,VN 
307,2022-10-18 07:34:01,I,Issue,1.0,15,993486,carvedilol (COREG) 25mg tablet,2,St Joseph's,81,6TN
308,2022-10-18 07:34:10,I,Issue,1.0,16,1036730,clopidogrel 75mg tablet,2,St Joseph's,82,7TN
309,2022-10-18 07:34:14,I,Issue,1.0,0,969670,midazolam (VERS 2mg/2ml 2ml vial,2,St Joseph's,12,OR
310,2022-10-18 07:34:13,I,Issue,2.0,14,1019101,pramipexole dihydr 0.25mg tablet,2,St Joseph's,81,6TN
311,2022-10-18 07:34:17,N,Null,0.0,33,1040430,atorvastatin 10mg tablet,2,St Joseph's,32,VN 
312,2022-10-18 07:34:30,I,Issue,1.0,57,1041673,lidocaine  1% 10mg/1ml 5ml vial,2,St Joseph's,12,OR
313,2022-10-18 07:34:34,I,Issue,1.0,6,993742,cyclobenzaprine (FLE 10mg tablet,2,St Joseph's,84,7S
314,2022-10-18 07:34:37,I,Issue,1.0,14,971424,propofol (D 10mg/1ml 20ml ampule,2,St Joseph's,12,OR
315,2022-10-18 07:34:36,I,Issue,1.0,27,1025387,escitalopram 10mg tablet,2,St Joseph's,32,VN 
316,2022-10-18 07:34:41,I,Issue,1.0,72914,984145,.patient's other medications,2,St Joseph's,80,5TN
317,2022-10-18 07:34:47,I,Issue,2.0,14,1040075,calcium acetate 667mg capsule,2,St Joseph's,82,7TN
318,2022-10-18 07:35:02,I,Issue,1.0,82818,1000640,.patient's other medications,2,St Joseph's,82,7TN
319,2022-10-18 07:35:04,I,Issue,2.0,42,1030556,acetaminophen 325mg tablet,2,St Joseph's,32,VN 
320,2022-10-18 07:35:17,S,Restock,-1200.0,1360,1033762,HYDROcodone/acetamino 1ea tablet,2,St Joseph's,43,RX
321,2022-10-18 07:35:22,I,Issue,1.0,20,1045083,aspirin 325mg tablet,2,St Joseph's,82,7TN
322,2022-10-18 07:35:18,I,Issue,1.0,3,1039259,predniSONE 10mg tablet,2,St Joseph's,80,5TN
323,2022-10-18 07:35:32,I,Issue,1.0,15,993424,carvedilol (COREG) 12.5mg tablet,2,St Joseph's,82,7TN
324,2022-10-18 07:35:50,R,Return,-1.0,34,1040430,atorvastatin 10mg tablet,2,St Joseph's,32,VN 
325,2022-10-18 07:38:01,I,Issue,1.0,76518,984094,.patient's other medications,2,St Joseph's,81,6TN
326,2022-10-18 07:38:14,I,Issue,1.0,3,987919,potassium ch 20meq/15ml 15ml cup,2,St Joseph's,81,6TN
327,2022-10-18 07:38:15,I,Issue,1.0,47,1018904,QUEtiapine 25mg tablet,2,St Joseph's,32,VN 
328,2022-10-18 07:38:17,I,Issue,1.0,30,1031729,sertraline 50mg tablet,2,St Joseph's,45,VS
329,2022-10-18 07:38:22,I,Issue,2.0,40,1030556,acetaminophen 325mg tablet,2,St Joseph's,32,VN 
330,2022-10-18 07:38:41,I,Issue,1.0,5,1026483,ondansetron ODT 4mg tablet,2,St Joseph's,32,VN 
331,2022-10-18 07:38:42,I,Issue,1.0,13,1028373,ondansetron 4mg/2ml 2ml vial,2,St Joseph's,44,SDS
332,2022-10-18 07:38:48,I,Issue,1.0,11,1023625,memantine 10mg tablet,2,St Joseph's,5,6W
333,2022-10-18 07:38:43,I,Issue,1.0,38,1035806,OLANZapine ODT 10mg tablet,2,St Joseph's,32,VN 
334,2022-10-18 07:38:49,I,Issue,1.0,10,1044679,ketorolac 30mg/1ml 1ml vial,2,St Joseph's,44,SDS
335,2022-10-18 07:38:51,I,Issue,1.0,5,1038771,rocuronium 10mg/1ml 5ml vial,2,St Joseph's,44,SDS
336,2022-10-18 07:38:59,I,Issue,1.0,9,1045010,lidocaine  1% 10mg/1ml 5ml vial,2,St Joseph's,44,SDS
337,2022-10-18 07:40:00,I,Issue,1.0,13,1045340,OXcarbazepine 150mg tablet,2,St Joseph's,62,3P1
338,2022-10-18 07:40:11,I,Issue,1.0,14,1039655,guanFACINE CR 1mg tablet,2,St Joseph's,45,VS
339,2022-10-18 07:40:09,I,Issue,1.0,18,1037266,metoprolol tartra 12.5mg SPLITab,2,St Joseph's,81,6TN
340,2022-10-18 07:40:12,S,Restock,-100.0,158,1044998,morphine CR 100mg tablet,2,St Joseph's,43,RX
341,2022-10-18 07:40:22,I,Issue,1.0,18,995615,atomoxetine (STRATT 10mg capsule,2,St Joseph's,45,VS
342,2022-10-18 07:40:33,I,Issue,1.0,76517,984094,.patient's other medications,2,St Joseph's,81,6TN
343,2022-10-18 07:40:37,I,Issue,2.0,4,1041729,HYDROmorphone 2mg tablet,2,St Joseph's,32,VN 
344,2022-10-18 07:40:46,I,Issue,1.0,2,1027366,clonazePAM 1mg tablet,2,St Joseph's,32,VN 
345,2022-10-18 07:40:51,I,Issue,1.0,998420,984586,.patient's other medications,2,St Joseph's,45,VS
346,2022-10-18 07:40:55,S,Restock,-100.0,131,1039214,morphine CR 30mg tablet,2,St Joseph's,43,RX
347,2022-10-18 07:40:54,I,Issue,2.0,55,1041673,lidocaine  1% 10mg/1ml 5ml vial,2,St Joseph's,12,OR
348,2022-10-18 07:41:02,I,Issue,1.0,8,1001965,baclofen (LIORESAL) 10mg tablet,2,St Joseph's,32,VN 
349,2022-10-18 07:41:09,I,Issue,2.0,10,1002395,venlafaxine (EFFEXOR 25mg tablet,2,St Joseph's,81,6TN
350,2022-10-18 07:41:18,I,Issue,2.0,18,1035870,losartan potassium 50mg tablet,2,St Joseph's,80,5TN
351,2022-10-18 07:41:21,I,Issue,1.0,9,1014904,famotidine (PEPCID) 20mg tablet,2,St Joseph's,5,6W
352,2022-10-18 07:41:21,I,Issue,2.0,7,971088,midazolam (VERS 2mg/2ml 2ml vial,2,St Joseph's,12,OR
353,2022-10-18 07:41:28,I,Issue,2.0,1,1037566,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,12,OR
354,2022-10-18 07:41:44,I,Issue,1.0,3,1036643,chlorhexidine (PERIDEX) 15ml cup,2,St Joseph's,81,6TN
355,2022-10-18 07:41:55,I,Issue,1.0,972781,985733,.patient's other medications,2,St Joseph's,5,6W
356,2022-10-18 07:41:58,I,Issue,1.0,8,1031147,morphine 2mg/1ml 1ml syringe,2,St Joseph's,36,EMD
357,2022-10-18 07:42:00,I,Issue,1.0,73440,984285,.patient's other medications,2,St Joseph's,80,5TN
358,2022-10-18 07:42:08,I,Issue,1.0,6,1035380,polyethylene glycol 3 17g packet,2,St Joseph's,5,6W
359,2022-10-18 07:42:12,I,Issue,1.0,9,1030997,vitamin D 1000units tablet,2,St Joseph's,80,5TN
360,2022-10-18 07:42:43,I,Issue,1.0,46,1038082,albuterol-ipratropium 3ml nebule,2,St Joseph's,58,2NE
361,2022-10-18 07:45:13,I,Issue,1.0,99947,1007758,.patient's other medication 1 ea,2,St Joseph's,32,VN 
362,2022-10-18 07:45:19,I,Issue,1.0,18,1028475,enoxapa 40mg/0.4ml 0.4ml syringe,2,St Joseph's,62,3P1
363,2022-10-18 07:45:27,I,Issue,1.0,76516,984094,.patient's other medications,2,St Joseph's,81,6TN
364,2022-10-18 07:45:26,I,Issue,1.0,3,1037553,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,84,7S
365,2022-10-18 07:45:30,I,Issue,1.0,9,1031803,glycopyrrolat 0.2mg/1ml 1ml vial,2,St Joseph's,44,SDS
366,2022-10-18 07:45:42,I,Issue,1.0,6,1042135,lamoTRIgine 100mg tablet,2,St Joseph's,62,3P1
367,2022-10-18 07:45:44,I,Issue,1.0,9,1044165,citalopram 10mg tablet,2,St Joseph's,62,3P1
368,2022-10-18 07:45:51,I,Issue,1.0,24,1025721,folic acid 1mg tablet,2,St Joseph's,32,VN 
369,2022-10-18 07:46:00,I,Issue,2.0,34,1036979,FLUoxetine 20mg capsule,2,St Joseph's,32,VN 
370,2022-10-18 07:46:02,I,Issue,1.0,14,996865,multi vit.w/min (Cent 1ea tablet,2,St Joseph's,32,VN 
371,2022-10-18 07:46:07,I,Issue,1.0,9,1035340,calcium w/ vitamin d 1tab tablet,2,St Joseph's,5,6W
372,2022-10-18 07:46:19,I,Issue,1.0,8,1042400,phenyleph 0.1mg/1ml 10ml syringe,2,St Joseph's,12,OR
373,2022-10-18 07:46:54,I,Issue,1.0,45,1045281,pregabalin (LYRICA) 50mg capsule,2,St Joseph's,5,6W
374,2022-10-18 07:47:02,V,Event,2.0,0,1036770,fentaNYL 100mCg/2ml 2ml RFID,2,St Joseph's,43,RX
375,2022-10-18 07:47:06,I,Issue,1.0,13,1025592,clonazePAM 0.5mg tablet,2,St Joseph's,5,6W
376,2022-10-18 07:47:20,I,Issue,1.0,8,1040486,hydroCHLOROthiazide 25mg tablet,2,St Joseph's,5,6W
377,2022-10-18 07:47:29,I,Issue,1.0,4,1025612,nicotine 14mg patch,2,St Joseph's,5,6W
378,2022-10-18 07:47:49,I,Issue,1.0,21,1025609,folic acid 1mg tablet,2,St Joseph's,32,VN 
379,2022-10-18 07:47:56,I,Issue,1.0,72913,984145,.patient's other medications,2,St Joseph's,80,5TN
380,2022-10-18 07:47:57,I,Issue,1.0,983163,984512,.patient's other medications,2,St Joseph's,644795,4W SPINE
381,2022-10-18 07:47:59,I,Issue,1.0,28,990520,thiamine (B-1) 100mg tablet,2,St Joseph's,32,VN 
382,2022-10-18 07:48:02,I,Issue,1.0,2,1043351,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,12,OR
383,2022-10-18 07:48:00,I,Issue,1.0,972779,985733,.patient's other medications,2,St Joseph's,5,6W
384,2022-10-18 07:48:20,I,Issue,5.0,19,1034809,vitamin D 1000units tablet,2,St Joseph's,5,6W
385,2022-10-18 07:48:25,I,Issue,1.0,11,971013,propofol (D 10mg/1ml 20ml ampule,2,St Joseph's,12,OR
386,2022-10-18 07:48:25,I,Issue,1.0,47,1038750,nicotine 21mg patch,2,St Joseph's,32,VN 
387,2022-10-18 07:48:31,I,Issue,1.0,2,1041918,mastisol adhesive ex liqd 1each,2,St Joseph's,44,SDS
388,2022-10-18 07:48:48,L,Receive,-2.0,0,1035957,fosaprepitant 150mg/5ml 5ml vial,2,St Joseph's,43,RX
389,2022-10-18 07:48:44,I,Issue,1.0,97354,1039590,.patient's other medications,2,St Joseph's,62,3P1
390,2022-10-18 07:48:47,I,Issue,1.0,3,1020773,LORazepam (ATIV 2mg/1ml 1ml vial,2,St Joseph's,36,EMD
391,2022-10-18 07:48:55,I,Issue,1.0,14,985580,dr. newman's nipple oin 30gm jar,2,St Joseph's,25,BP
392,2022-10-18 07:48:59,I,Issue,1.0,13,1037557,ceFAZolin 2 gm/50 m 1each duplex,2,St Joseph's,44,SDS
393,2022-10-18 07:49:06,I,Issue,1.0,12,991983,ferrous sulfate 325mg tablet,2,St Joseph's,25,BP
394,2022-10-18 07:49:06,I,Issue,1.0,972778,985733,.patient's other medications,2,St Joseph's,5,6W
395,2022-10-18 07:49:11,I,Issue,1.0,94,1028757,docusate sodium 100mg capsule,2,St Joseph's,25,BP
396,2022-10-18 07:49:40,I,Issue,1.0,27,1037616,ceFAZolin 1 gm/ 50 ml 1gm Duplex,2,St Joseph's,76,PREPOST
397,2022-10-18 07:52:18,V,Event,1.0,9,1040181,ketamine (KET 50mg/1ml 10ml vial,2,St Joseph's,644808,KIT
398,2022-10-18 07:52:22,V,Event,2.0,43,1038837,omalizumab 150mg vial,2,St Joseph's,43,RX
399,2022-10-18 07:52:26,I,Issue,1.0,10,1039301,hydroCHLOROthiazi 12.5mg capsule,2,St Joseph's,18,CICU12
400,2022-10-18 07:52:38,I,Issue,1.0,13,1012254,0.9% sodium chloride 1000ml bag,2,St Joseph's,36,EMD
401,2022-10-18 07:52:39,I,Issue,1.0,323569,985856,.patient's other medications,2,St Joseph's,32,VN 
402,2022-10-18 07:53:13,V,Event,2.0,100,1031056,butalbital-APAP-caffe 1ea tablet,2,St Joseph's,43,RX
403,2022-10-18 07:53:13,G,Pick,2.0,100,1031057,butalbital-APAP-caffe 1ea tablet,2,St Joseph's,43,RX
404,2022-10-18 07:53:10,I,Issue,1.0,25,991977,amiodarone (PACERON 200mg tablet,2,St Joseph's,82,7TN
405,2022-10-18 07:53:15,I,Issue,1.0,13,1021968,vitamins a and d 1ea packet,2,St Joseph's,25,BP
406,2022-10-18 07:53:19,I,Issue,1.0,8,994260,multi vit.w/min (Cent 1ea tablet,2,St Joseph's,82,7TN
407,2022-10-18 07:53:24,I,Issue,1.0,14,1019520,gabapentin 300mg capsule,2,St Joseph's,82,7TN
408,2022-10-18 07:53:39,I,Issue,1.0,82817,1000640,.patient's other medications,2,St Joseph's,82,7TN
409,2022-10-18 07:54:34,S,Restock,-5.0,5,1033673,morphine 10mg/1ml 1ml vial,2,St Joseph's,42,PACU
410,2022-10-18 07:54:37,I,Issue,1.0,11,1035393,calcium w/ vitamin d 1tab tablet,2,St Joseph's,64,4P1
411,2022-10-18 07:54:43,I,Issue,1.0,76514,984094,.patient's other medications,2,St Joseph's,81,6TN
412,2022-10-18 07:54:47,S,Restock,-3.0,5,1033108,morphine 10mg/1ml 1ml vial,2,St Joseph's,42,PACU
413,2022-10-18 07:54:45,I,Issue,1.0,14,1029575,aspirin 81mg chewtab,2,St Joseph's,64,4P1
414,2022-10-18 07:54:52,I,Issue,1.0,33,1029250,gabapentin 300mg capsule,2,St Joseph's,64,4P1
415,2022-10-18 07:54:58,I,Issue,1.0,12,1020397,aspirin enteric coat 81mg tablet,2,St Joseph's,82,7TN
416,2022-10-18 07:55:05,G,Pick,1.0,18,1039839,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,644808,KIT
417,2022-10-18 07:55:05,V,Event,2.0,41,1040353,midazolam (VERS 5mg/1ml 1ml vial,2,St Joseph's,644808,KIT
418,2022-10-18 07:55:05,V,Event,1.0,18,1040096,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,644808,KIT
419,2022-10-18 07:55:03,I,Issue,1.0,5,1004405,multi vit.w/min (Ocuv 1ea tablet,2,St Joseph's,64,4P1
420,2022-10-18 07:55:20,I,Issue,1.0,13,1034337,enoxapa 40mg/0.4ml 0.4ml syringe,2,St Joseph's,81,6TN
421,2022-10-18 07:55:15,I,Issue,1.0,79654,985282,.patient's other medications,2,St Joseph's,64,4P1
422,2022-10-18 07:55:33,I,Issue,1.0,60557,984306,.patient's other medications,2,St Joseph's,82,7TN
423,2022-10-18 07:55:29,I,Issue,1.0,5,1031748,sertraline 50mg tablet,2,St Joseph's,64,4P1
424,2022-10-18 07:55:31,I,Issue,1.0,52920,984166,.patient's other medications,2,St Joseph's,81,6TN
425,2022-10-18 07:55:39,I,Issue,1.0,17,1026331,ondansetron 4mg/2ml 2ml vial,2,St Joseph's,36,EMD
426,2022-10-18 07:55:55,G,Pick,1.0,24,1032602,immune globul 5gm/50ml 50ml vial,2,St Joseph's,43,RX
427,2022-10-18 07:55:55,V,Event,1.0,24,1029916,immune globul 5gm/50ml 50ml vial,2,St Joseph's,43,RX
428,2022-10-18 07:55:55,I,Issue,1.0,5,1037278,fentaNYL 100mCg/2ml 2ml vial,2,St Joseph's,36,EMD
429,2022-10-18 07:56:00,I,Issue,1.0,2,972402,midazolam (VERS 2mg/2ml 2ml vial,2,St Joseph's,33,ANES
430,2022-10-18 07:55:58,S,Restock,-1.0,1,1011753,fentaNYL/bupi 3mcg/1ml 250ml bag,2,St Joseph's,42,PACU
431,2022-10-18 07:56:06,I,Issue,1.0,24,991977,amiodarone (PACERON 200mg tablet,2,St Joseph's,82,7TN
432,2022-10-18 07:56:12,I,Issue,1.0,14,992071,senna-dss (PERI-COLAC 1ea tablet,2,St Joseph's,82,7TN
433,2022-10-18 07:57:38,I,Issue,1.0,76513,984094,.patient's other medications,2,St Joseph's,81,6TN
434,2022-10-18 07:57:46,S,Restock,-1.0,6,999348,DOBUTamine 2000mcg/1ml 250ml bag,2,St Joseph's,42,PACU
435,2022-10-18 07:57:55,I,Issue,1.0,11,991514,multi vit.w/min (Cent 1ea tablet,2,St Joseph's,80,5TN
436,2022-10-18 07:57:59,I,Issue,1.0,111,1038053,albuterol-ipratropium 3ml nebule,2,St Joseph's,81,6TN
437,2022-10-18 07:58:05,G,Pick,1.0,42,1030407,immune globul 5gm/50ml 50ml vial,2,St Joseph's,43,RX
438,2022-10-18 07:58:19,V,Event,1.0,17,1030925,immune glo 20gm/200ml 200ml vial,2,St Joseph's,43,RX
439,2022-10-18 08:12:56,I,Issue,1.0,37,1038071,albuterol-ipratropium 3ml nebule,2,St Joseph's,82,7TN
